1.587777935161100686e+03,1.484121495357715292e+06,7.189359221428485158e-01,-4.620770829540969246e-26,-1.811098799569920500e-27,4.886813511358094130e-05,1.949157084292186815e-01,2.755071782035174757e-10,1.227019041004722805e-08,6.470881642989494001e-06,1.284762791457053424e-02,8.756749696258589932e-04,1.199448548288609487e-02,3.890510653851532181e-03,2.064392866233547095e-03,2.035478804731903624e-02,8.969103254429009950e-03,8.183615188597313100e-04,9.368342397082764716e-05,1.137046676316934364e-07,2.548968293748278794e-07,9.711461371034975399e-09,1.457521148545930635e-04,1.140595527509685725e-04,1.684871516176187571e-04,1.539725578826596091e-08,1.286644519263440205e-05,1.286312339031499014e-03,2.362525273976044031e-04,2.587961677650549002e-05,2.319548892174709273e-07,1.828053312019981901e-10,2.529959341863684896e-06,2.508681055936860534e-11,1.233478930863076474e-12,2.736107851545612208e-15,0.000000000000000000e+00,2.670461910305991127e-04,4.011594435010371637e-04,1.280291775608843860e-06,3.387142583522750622e-04,1.167256685457241226e-05,1.741311679440512748e-04,1.367276555890722479e-06,1.389427457901600882e-06,1.255885814055032789e-03,4.485825365953955507e-06,1.196039274503333596e-05,2.413307589565384745e-03,9.213002497076397705e-04,1.024512463542979560e-06,1.313406785124396521e-03,0.000000000000000000e+00,5.919619078354463047e-09,1.577484680875737462e-06,4.840190363001602131e-05,3.627886668379942799e-13,1.904047539217209979e-07,6.595024089478989601e-09,1.739043285165735710e-04,2.504113127393307012e-09,1.691090165186809041e-07,2.682130243033266191e-06,1.570643089221540785e-04,4.084683729781280949e-06,2.258777163270068045e-05,1.966213623981192312e-03,9.549149396445274010e-06,9.309387027260673355e-06,3.163657347087712362e-04,2.452567068147582744e-03,2.524176127183928609e-05,1.225479832155227343e-03,1.439538543086049753e-06,1.592978853350735934e-05,2.603381874687917788e-04,8.587181424536894673e-07,2.288756644877051145e-05,3.870532813618956432e-13,7.342228999698870828e-07,9.253312999491127940e-07,1.263261043089695392e-04,2.851186158384700232e-03,2.265299550497631769e-04,3.326926737811161791e-05,2.368166544498932495e-07,5.165484951259105759e-06,1.305193830233235598e-05,9.621388073458419891e-07,8.215776451159227699e-05,1.029666456771240800e-06,5.157552486234353286e-09,3.292626074330968431e-05,3.827893383624987122e-06,1.291653817654334317e-05,3.972827137267898598e-08,4.750789729196753576e-10,1.736036391650331843e-07,5.677105293044489655e-08,6.570642320948254587e-09,1.890908184888052902e-05,4.656204215801817655e-04,5.464512676414838886e-09,2.166238462611981390e-06,4.396401278843039542e-07,1.663032525183920303e-05,1.672536221669257748e-06,1.129201651748388127e-05,6.012287566431150799e-06,1.997140070649932712e-07,2.566747534775082904e-09,1.205001445431046633e-05,6.913748811007836439e-06,1.535486767394705659e-08,8.236766321520979869e-08,5.890326310348390368e-08,2.057644798276825648e-07,5.684269293396323977e-08,8.466671876587933000e-06,9.237800262557701090e-06,2.506156911958362307e-08,1.049052371867376773e-10,1.182111593201797910e-05,5.365544439482629709e-05,7.469726247118864190e-07,1.501215687176536546e-08,3.489506476784195800e-07,5.987480506981397856e-06,1.451276533444187763e-07,1.595034923272657445e-07,1.214925430376131380e-03,1.318032552830223942e-04,5.768156337647310708e-08,1.754714439092353059e-05,8.271677056113530451e-08,8.005704356279810764e-04,1.396243778976600415e-08,1.582527328987246671e-06,2.192013046911782459e-07,2.250104666720206449e-08,6.685293191478261634e-06,1.677997835013990363e-08,5.892667753953312277e-05,7.985574219212469415e-05,1.012422742001846555e-08,6.155954826278892688e-10,1.002583569075643481e-07,3.145654662348276368e-08,1.260584875807766960e-08,2.707461473114624967e-06,3.977548156120563308e-09,6.749035634790876077e-05,2.504683794377793719e-08,8.164739024028347923e-09,4.742152165184532243e-09,7.462870939219416137e-07,1.661492781330714191e-09,3.743246927840135222e-05,4.577949007232230334e-09,2.416509376239752835e-09,9.596107065988765299e-10,9.815824209746498157e-10,3.097113947324065324e-07,1.666968807291289092e-09,2.336260737227936057e-05,2.904620880412091906e-09,1.766514379887795849e-09,6.131945677216572698e-10,5.739359949563666678e-10,3.476691147994202686e-10,6.729383386993455752e-08,6.458783922773588284e-10,2.651220302498413285e-05,7.223254257579640788e-09,9.659680206054271331e-09,1.082855726578140919e-08,8.671088564931627117e-09,3.117668824448870834e-12,8.088281545410612981e-08,1.171735619150076918e-11,1.742138619003592307e-11,2.904654892367127959e-11,9.508677900797045701e-12,1.112306603633403957e-11,5.750878283101443312e-12,6.198358907593866006e-08,5.503378366342511012e-13,1.641002318898896888e-08,6.973742220449381578e-13,9.517422799265577164e-13,1.789652303475619738e-13,3.276313767222006119e-13,1.931415181884131691e-13,2.379107059457507597e-13,2.670467710960597624e-10,1.158424513093324004e-16,2.752673073258805756e-16,1.278867605594978386e-12,4.719611669932230800e-12,2.797506277577372037e-08,5.443294227541004833e-11,4.225360164655451551e-10,2.730892982845626527e-09,2.080233659416593486e-06,5.405056090053780906e-09,3.246482662291189134e-08,5.236208965669488448e-09,2.462346771075034039e-08,6.150164892464937272e-12,1.976344391813828629e-12,6.358950134754908806e-12,2.096354623983178834e-12,2.059381533145899914e-12,6.317521655626106567e-12,3.210693238496298673e-11,1.313276930276091723e-11,3.338229620741147545e-09,1.870310262870690440e-06,1.971496685915260080e-10,5.203477767453617223e-06,1.495822791509563316e-12,6.455651125345301800e-07,1.825392903927547262e-10,2.454794582063030395e-12,7.620129554874131454e-10,1.172618010219107510e-11,1.489905507552906895e-11,7.225865275368735126e-10,8.513741225562859583e-10,8.531821565625878764e-13,7.056838324762303402e-12,6.629229808092912467e-12,2.599578995280150359e-10,7.482506704780271009e-13,6.469857251982702176e-11,7.799042332106073622e-09,6.682808584869752491e-06,2.916332934773591329e-12,2.720187841270457887e-11,6.526924678613352000e-12,3.790527082486802867e-05,1.238209760800535389e-06,2.216807522710890685e-07,7.320869187329695879e-08,1.127405627930079420e-06,2.565968547171259786e-09,3.216352771665744621e-07,5.774925021197609644e-10,1.468141857634575783e-09,6.556075094301069680e-07,1.063512733808719312e-10,1.430939790402024317e-11,3.407084538920720519e-12,1.306247101552051701e-11,9.285587809481676841e-11,7.766788648670129426e-11,4.878904015961148276e-09,1.404612315786581188e-10,5.307438989668033996e-12,1.026759460311744835e-12,2.333094188497620915e-09,3.386046153020368394e-11,6.567322532405592619e-11,6.643427687959934722e-09,7.626191321385416264e-10,1.259114124388859762e-10,2.675309791297659059e-10,2.957839522183874484e-12,1.228721063635717016e-10,2.733042903593061235e-12,9.206026761604822148e-08,2.639135832298781123e-09,7.240824604493294432e-12,7.849576192366276464e-12,3.748723424496593023e-06,1.954878306364858901e-08,2.519531062715314464e-08,1.769417699574112886e-06,2.292788780702428340e-05,1.170342316457257772e-10,2.409721706143127468e-11,5.502852309454098281e-11,9.327441639166954952e-11,1.053750352861263480e-10,1.245484704992131749e-10,1.239623788112128283e-11,2.865741958727246262e-09,8.198742854925805102e-12,9.562929002555892008e-10,3.455752046129963271e-11,6.802201474398078398e-11,2.490545047576604225e-10,1.210176261243783531e-08,3.874597549444282574e-09,4.267736608242190909e-06,5.108633635174414266e-10,2.653957788975613928e-10,1.347150265317810326e-08,2.225230537939697980e-11,3.308549657903528548e-11,2.774241256839683709e-11,4.559408528946637775e-05,1.303232672175315514e-11,8.339698410152562304e-11,1.980152460100518929e-11,2.421854837326473200e-06,1.637055071539102562e-05,1.589346763705566423e-05,9.772857142360781096e-10,5.445192869922550103e-10,1.064356749956888413e-09,1.205265787784176883e-09,9.518211526350908388e-10,1.441448586068477495e-09,2.493517420238754902e-10,3.981791868104975555e-09,4.320080376867953581e-10,7.863418632540453043e-10,3.443332640581983716e-10,3.569412060619678176e-10,7.175660573080604927e-09,1.539482477703900106e-07,1.160098605529352460e-08,1.077354358077926020e-04,4.009765913706547189e-10,1.563510251342609041e-09,5.881940854224141236e-05,3.236879142997351390e-09,1.128235139124379227e-12,2.792211045934770872e-12,1.223876412921662459e-15,1.560142628288387555e-17,3.436332018855289323e-09,2.474157613697162297e-09,1.783204963385395862e-09,2.141874007172782656e-08,1.113989978501054410e-06,1.610226605581636395e-09,6.402658997874281676e-10,4.851275131358099293e-09,1.396614388437300149e-05,6.689916227809127044e-13,2.924322694615887802e-13,2.483993533969905988e-19,6.142426211338991471e-14,2.698307033046714766e-14,3.362573684369673648e-20,3.630258461271595410e-14,1.515181806529876421e-14,1.726573434594397559e-20,7.338336856081363249e-15,3.223707385478475451e-15,1.555263177214788984e-20,9.913182219273329226e-11,0.000000000000000000e+00,2.155265359006576260e-08,9.581348608635257886e-09,5.384264346274484734e-06,1.876637031260606512e-08,2.326314857383673416e-10,2.827315640192715432e-09,4.152121446187482164e-07,9.587677685358250582e-04,5.360364137676400055e-07,6.348462230690466344e-11,2.608921450651873390e-07,4.155335003386366981e-08,7.027486702264000150e-05,9.111832857695096750e-08,3.836210300421495011e-12,1.364245236456637772e-05,1.563986315585014387e-08,7.937962098673143727e-11,3.840771719585902325e-05,4.054887755954626266e-09,9.383374332522837201e-13,1.588369359634609104e-09,3.144326609928485565e-11,1.199615194621011758e-11,1.017742500940783001e-10,8.112473904982389512e-11,1.897651601739986879e-10,3.968263364599979555e-12,8.249443347806743669e-09,6.367884509973013819e-09,2.318787348404069568e-10,1.484304875236211387e-09,4.143706638004970724e-10,6.899584358908394205e-11,8.191573270437046885e-11,2.129430400342035344e-06,1.343724039019216491e-09,5.153942875569314683e-10,5.528833589353982556e-11,1.303620407230328100e-11,2.946888283646560859e-11,4.756681633875721419e-06,1.927413921016350179e-13,3.025784424695225507e-14,8.634996521430649670e-15,7.316677300994169149e-15,1.138643159233186940e-05,1.789767660883624771e-06,2.039429728822033804e-04,1.700182303607436601e-11,2.485788345885984740e-11,2.141342996560364865e-11,1.350754101196215387e-11,9.797399366966621455e-11,1.068512712633487855e-11,8.971772391761608680e-12,1.696439896984963757e-13,3.218135663669352050e-12,9.759810243959249362e-13,6.155914673463234982e-12,1.320770059498067086e-15,1.266963123316182615e-10,2.517433201252044665e-11,9.725774903332800664e-11,1.564488088130928900e-11,1.183661556576992934e-11,4.523432555073469575e-12,2.331655777317392295e-12,2.384937242747309633e-12,8.124673193389609140e-13,7.737655590999948642e-13,2.420242788723618340e-11,4.010039266903196021e-11,1.299762196635352557e-08,1.183138325115919374e-06,5.495254380647927968e-12,9.558937711012641161e-12,3.882323632485192132e-12,9.226902704500307361e-12,2.412732111480544477e-15,8.717351851527826488e-13,1.473305511095841477e-21,9.990166346315127347e-22,1.306993156787032905e-14,1.357042712043005928e-12,4.997426560531032177e-11,2.691194599149530332e-11,1.333307329347599838e-11,4.551218365480171079e-16,1.215302588955905964e-08,1.104504782415101507e-09,3.374919523925164840e-08,8.170984140115674698e-13,4.990033779924565303e-12,4.967728479039716463e-12,6.508496317845897326e-12,4.994560345450659582e-12,4.616376939902825600e-13,6.768252811341932045e-16,4.243988688615958110e-07,6.581914755472683904e-16,1.237506392950493479e-06,4.767184079269523850e-13,8.140268417244679418e-14,4.185612013907601828e-21,1.021625806860704712e-19,2.050561559101931607e-15,1.727640101101748752e-11,2.921308113343996371e-12,1.081966055819534363e-08,1.159227811139948161e-13,6.989999175526343514e-15,1.566456166539944462e-17,6.778838876252385555e-13,5.612982830631503261e-14,9.385859579655150659e-13,3.071781497128899231e-13,1.041739695036441822e-16,8.516953935946681168e-16,2.082337070630166955e-16,1.607377769065640578e-12,4.171669032699132970e-12,2.951832877764049849e-15,2.295103459255033139e-14,2.078976626965653123e-12,5.695610048318869519e-18,7.238192443265588460e-16,1.383072938951886587e-16,8.230254673204008385e-16,1.283197400827519218e-11,3.085145188438752241e-10,1.369445451541469323e-20,7.054456294932771469e-20,1.036969838046257379e-14,5.226301827913529376e-15,8.005497279866783282e-14,9.889098392550016438e-18,1.549220459302937104e-09,7.797509018141923700e-13,4.067632278628648615e-16,1.463568750863094436e-14,2.065222255199667878e-12,2.065222254379178219e-12,5.773759128561960207e-12,1.226102988162252818e-11,3.568378848049142923e-12,5.012173666650692200e-11,2.536370876958078190e-14,1.089184668387415101e-15,6.485414774832196599e-16,1.209784071789983553e-06,5.956608711581840814e-11,1.857469409413638385e-11,9.887901153286527248e-15,1.389583057193700765e-14,1.931916425028328177e-11,7.492653577160326795e-12,1.690757284431130853e-12,2.157977448281835812e-08,7.869958212368466323e-09,2.542275280186554966e-12,2.649541073808109732e-11,4.471408695365465239e-12,6.987388286059014018e-10,6.667546746002177474e-12,1.280588823530593508e-14,2.207356221452236650e-11,1.168435085387268966e-11,4.091965957591733755e-11,1.840889602734103682e-11,3.735313772082737920e-14,3.305524812557230747e-12,8.892807668355069032e-10,2.175806400992875961e-14,6.176353451758139244e-10,7.438155816269735663e-19,1.555144184948536686e-04,5.102312068701717127e-10,7.320376308118586507e-13,3.148530812119326254e-15,2.848985949922942259e-07,8.989296487635493757e-15,4.779611562321240616e-11,6.225773446320373084e-13,3.057162310256293079e-13,7.493316665068563333e-12,1.485051229828350294e-15,9.102260370800301837e-20,6.093386579980802838e-07,1.517891644642634961e-12,1.517891644193024534e-12,2.544641461600655084e-17,3.100087392362383933e-16,2.715069452391699908e-15,1.224778038745891154e-12,2.694993586576937172e-16,1.118898492656259451e-08,7.720921195045360904e-16,1.369873808830497268e-09,6.340034613932941336e-18,7.007907488152180497e-09,1.027944602582158192e-05,1.183718349516338830e-05,5.641790949184270436e-16,1.119122944578244068e-14,1.120626190953659120e-14,1.128898693460568273e-17,2.576080747053988972e-13,1.772509710354668250e-15,2.067183550394502661e-14,1.379194235033122002e-14,4.783706838401070805e-07,1.812380892074882831e-12,1.212963169420344790e-12,7.949419429671203375e-16,3.538377123466784859e-13,4.399130956373570335e-06,2.987187820721317934e-14,1.533713717004426169e-14,2.928933158166940126e-08,1.239807419553692671e-12,8.840671609229677065e-09,7.690184663627011895e-12,1.406752430869200747e-07,1.274706100161885484e-09,6.278358080513713552e-13,8.121789379817619958e-13,1.731236519181135303e-15,1.762874295937477913e-12,3.542429351531150200e-15,1.040328095190539524e-14,1.993687829532710528e-14,2.111035945314935779e-14,2.520895390572835170e-20,1.335178049356377388e-20,1.429509065863555187e-15,1.774666781901432106e-12,1.528150109956312116e-07,1.722759523133961668e-07,2.951522851785192906e-09,2.056401284306151289e-15,7.580258462392285061e-06,2.028946549274257704e-14,1.439259891899704364e-14,2.036498067787619708e-08,1.233892793437158619e-14,1.743775773094866676e-15,6.991405910018490595e-16,2.587092462659875789e-21,3.567289268922347424e-13,1.170956485355788497e-13,3.878178469555214134e-17,2.373169336872933753e-18,1.725513877992063085e-18,2.158314977354701070e-18,7.773418491981029838e-17,1.387979899832004174e-16,3.064193362523309643e-16,4.056072868216180718e-16,2.419228686169289972e-16,7.113920345459902405e-11,1.473376237794725480e-12,3.542625605984931335e-11,9.139762713280424982e-21,1.559624329856010867e-18,8.016207297195026029e-19,1.446367789445429960e-18,1.420377655276556338e-15,3.579572703902497474e-15,2.977159838920696955e-12,1.549035586620286611e-13,9.654163107775978186e-10,1.193977008652202420e-08,1.429948665314244849e-15,2.259556191697215083e-16
