! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
C6H3(84)            2     416.727     5.503     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=541.20 K, Pc=47.17 bar (from Joback method)
l-C6H4(85)          2     416.727     5.503     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=541.20 K, Pc=47.17 bar (from Joback method)
o-C6H4(86)          2     442.050     5.750     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=574.09 K, Pc=43.86 bar (from Joback method)
C4H5O(87)           2     405.526     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=526.66 K, Pc=45.16 bar (from Joback method)
C4H5-2(88)          2     357.002     5.180     0.000     0.000     1.000    ! GRI-Mech
C5H6(89)            2     410.336     5.711     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=532.90 K, Pc=41.57 bar (from Joback method)
C4H5O(90)           2     405.526     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=526.66 K, Pc=45.16 bar (from Joback method)
C4H6O(91)           2     414.421     5.854     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=538.21 K, Pc=38.97 bar (from Joback method)
C4H6O(92)           2     389.768     5.551     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=506.19 K, Pc=43 bar (from Joback method)
C4H6-2(93)          2     357.002     5.180     0.000     0.000     1.000    ! GRI-Mech
C4H6O(94)           2     414.421     5.854     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=538.21 K, Pc=38.97 bar (from Joback method)
C4H6O(95)           2     405.526     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=526.66 K, Pc=45.16 bar (from Joback method)
C4H4O(96)           2     415.480     5.633     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=539.58 K, Pc=43.86 bar (from Joback method)
pC4H9(97)           2     357.002     5.176     0.000     0.000     1.000    ! GRI-Mech
sC4H9(98)           2     357.002     5.176     0.000     0.000     1.000    ! GRI-Mech
C4H82(99)           2     359.053     5.289     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=466.30 K, Pc=45.78 bar (from Joback method)
iC4H9(100)          2     351.237     5.448     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=456.15 K, Pc=40.99 bar (from Joback method)
C4H10(101)          2     348.415     5.415     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.49 K, Pc=41.41 bar (from Joback method)
C4H10(102)          2     351.237     5.448     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=456.15 K, Pc=40.99 bar (from Joback method)
tC4H9(103)          2     351.237     5.448     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=456.15 K, Pc=40.99 bar (from Joback method)
C7H7(104)           2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C7H7O(105)          2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C7H6O(106)          2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C7H8O(107)          2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C6H6O(108)          2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C6H5O(109)          2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C7H8O(110)          2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C7H5O(111)          2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(112)              2     575.423     6.564     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=747.30 K, Pc=38.39 bar (from Joback method)
C5H4O(113)          2     481.852     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=625.78 K, Pc=43.17 bar (from Joback method)
C5H5O(114)          2     480.893     6.380     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=624.54 K, Pc=34.93 bar (from Joback method)
C5H5O(115)          2     472.022     6.296     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=613.02 K, Pc=35.69 bar (from Joback method)
C5H5O(116)          2     480.893     6.380     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=624.54 K, Pc=34.93 bar (from Joback method)
C5H6O(117)          2     472.022     6.296     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=613.02 K, Pc=35.69 bar (from Joback method)
C4H5(118)           2     381.310     5.503     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=495.21 K, Pc=43.17 bar (from Joback method)
C5H9(119)           2     367.083     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.73 K, Pc=40.88 bar (from Joback method)
C5H8(120)           2     377.736     5.404     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=490.57 K, Pc=45.16 bar (from Joback method)
cC5H9(121)          2     408.299     6.144     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=530.26 K, Pc=33.22 bar (from Joback method)
cC5H8(122)          2     409.304     5.929     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=531.56 K, Pc=37.04 bar (from Joback method)
C5H9(123)           2     367.083     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.73 K, Pc=40.88 bar (from Joback method)
C5H8(124)           2     367.235     5.329     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.93 K, Pc=45.78 bar (from Joback method)
C5H9(125)           2     369.962     5.566     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=480.47 K, Pc=40.47 bar (from Joback method)
C5H11(126)          2     367.022     5.734     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.65 K, Pc=36.73 bar (from Joback method)
C5H11(127)          2     367.022     5.734     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.65 K, Pc=36.73 bar (from Joback method)
